codigo,asignatura,creditos,prerrequisitos,tipo,estado,nota,veces llevado,area,ciclo
MECA0904,Sistemas Neumáticos e Hidráulicos,3,MECA0804,Obligatorio,Pendiente,0,0,Ingeniería,9
MECA0905,Gestión de Proyectos,3,Ninguno,Obligatorio,Pendiente,0,0,Ingeniería,9
MECA0906,Electivo de Especialidad 2,3,Ninguno,Electivo,Pendiente,0,0,Ingeniería,9

MECA1001,Plantas Industriales,4,MECA0901,Obligatorio,Pendiente,0,0,Ingeniería,10
MECA1002,Taller de Investigación 2,4,MECA0902,Obligatorio,Pendiente,0,0,Ingeniería,10
MECA1003,Ética Profesional,2,Ninguno,Obligatorio,Pendiente,0,0,Ingeniería,10
MECA1004,Seguridad e Higiene Industrial,3,Ninguno,Obligatorio,Pendiente,0,0,Ingeniería,10
MECA1005,Refrigeración y Aire Acondicionado,3,MECA0703,Obligatorio,Pendiente,0,0,Ingeniería,10
MECA1006,Electivo de Especialidad 3,3,Ninguno,Electivo,Pendiente,0,0,Ingeniería,10
