codigo,asignatura,creditos,prerrequisitos,tipo,estado,nota,veces llevado,area,ciclo
ELEC0801,"Sistemas Eléctricos de Potencia 1",5,"ELEC0702","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0802,"Ingeniería de Control 2",3,"ELEC0703","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0803,"Sistemas Digitales 2",3,"ELEC0706","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0804,"Instalaciones Eléctricas Industriales",4,"ELEC0704","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0805,"Gestión de Proyectos en Ingeniería",3,"Ninguno","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0806,"Electrónica de Potencia 1",3,"ELEC0602","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"
ELEC0807,"Análisis de Sistemas de Potencia",4,"ELEC0801","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 8"

ELEC0901,"Sistemas Eléctricos de Potencia 2",3,"ELEC0801","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0902,"Electrónica de Potencia 2",3,"ELEC0806","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0903,"Microcontroladores y Microprocesadores",4,"ELEC0803","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0904,"Taller de Investigación 1",4,"ELEC0605","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0905,"Electivo 1 de Especialidad",3,"Ninguno","Electivo","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0906,"Protecciones Eléctricas",4,"ELEC0807","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"
ELEC0907,"Economía y Organización Industrial",3,"ELEC0805","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 9"

ELEC1001,"Protección de Sistemas de Potencia",3,"ELEC0901","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1002,"Centrales de Generación",3,"ELEC0701","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1003,"Smart Grid y Redes Inteligentes",3,"ELEC0901","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1004,"Taller de Investigación 2",4,"ELEC0904","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1005,"Electivo 2 de Especialidad",3,"Ninguno","Electivo","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1006,"Ética Profesional",2,"Ninguno","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
ELEC1007,"Mantenimiento Eléctrico",3,"ELEC0701","Obligatorio","Pendiente",0,0,"Ingeniería","Ciclo 10"
